date,isin,desig,book,accrued,funding,pullToPar,carry,brokerFeePnl,cashTradingPnl,cashDelta,newBiz,estPnl,source
2026-03-18,DEKZEBBK7W11,Alexander,CRB_Alexander_2,2380.08,-737.09,306.95,1949.94,-1977.72,3909.76,-2217.41,1932.04,1664.57,RFQ_ST
2026-03-18,USUQPGB7R3O1,Anya,CRB_Anya_1,1481.47,-136.83,-331.4,1013.24,-1318.23,4779.48,9302.49,3461.25,13776.98,RFQ_ST
2026-03-18,SEWBFUK9E1V9,Emma,CRB_Emma_1,378.45,-188.98,172.77,362.24,-444.59,-3836.51,-4443.01,-4281.1,-8361.87,TRANSFER
2026-03-18,FR1N6KVPUC81,Taylor,CRB_Taylor_2,638.09,-1143.64,225.85,-279.7,1363.01,8026.24,-10562.08,9389.25,-1452.53,VOICE
2026-03-18,FRWJCITFOYQ0,Alexander,CRB_Alexander_2,3813.44,-919.7,325.75,3219.49,-56.4,475.49,4497.96,419.09,8136.54,TRANSFER
2026-03-18,FRKK4CIJ2V23,Taylor,CRB_Taylor_2,622.46,-910.25,-367.16,-654.95,-1024.92,-2673.45,-3119.16,-3698.37,-7472.48,UNTAGGED
2026-03-18,AUEIFJFC2V34,Anya,CRB_Anya_2,1974.66,-823.02,197.01,1348.65,-1315.75,8310.71,3592.14,6994.96,11935.75,BROKER
2026-03-18,CHEYZ7SRCBP5,Andy,CRB_Andy_2,2651.63,-712.55,348.59,2287.67,1597.02,8419.03,10367.87,10016.05,22671.59,PT
2026-03-18,SEJD84U89YJ0,Taylor,CRB_Taylor_1,1917.6,-1604.42,-270.88,42.3,1173.16,-1156.6,-5646.48,16.56,-5587.62,UNTAGGED
2026-03-18,DEQX6GVWRDM5,Alexander,CRB_Alexander_1,4067.44,-57.92,-489.01,3520.51,1464.76,-1053.61,-6306.51,411.15,-2374.85,UNTAGGED
2026-03-18,CAY4LYK83TQ5,Andy,CRB_Andy_2,3566.1,-785.28,-227.67,2553.15,314.73,5993.88,14447.0,6308.61,23308.76,BROKER
2026-03-18,JPL8OS9XTOG5,Anya,CRB_Anya_2,4438.24,-1106.49,-367.28,2964.47,-1828.22,5312.77,10218.27,3484.55,16667.29,PT
2026-03-18,SE1W1HT7PZE9,Andy,CRB_Andy_3,2872.47,-550.79,-14.25,2307.43,-1822.65,42.02,6172.14,-1780.63,6698.94,SWEEP
2026-03-18,FRZLAOI4E8X2,Alexander,CRB_Alexander_2,3906.25,-319.95,-180.73,3405.57,267.69,3338.7,10055.95,3606.39,17067.91,RFQ_ST
2026-03-18,CH7KZORQQFG9,Taylor,CRB_Taylor_3,2728.13,-2361.92,-121.57,244.64,92.82,9586.25,-2745.58,9679.07,7178.13,PT
2026-03-18,NL0EC14M2JA4,Emma,CRB_Emma_1,794.6,-1912.54,-258.94,-1376.88,-868.05,-4268.42,1325.89,-5136.47,-5187.46,TRANSFER
2026-03-18,SEUX5QRL1N73,Taylor,CRB_Taylor_1,2202.48,-871.72,-252.66,1078.1,1154.93,4543.07,1735.79,5698.0,8511.89,TRANSFER
2026-03-18,FRUI1B0Z3NX2,Emma,CRB_Emma_1,574.53,-406.63,-261.14,-93.24,1941.61,7456.55,7029.6,9398.16,16334.52,RFQ_LT
2026-03-18,CH8E8LD4D6A2,Emma,CRB_Emma_1,3245.91,-914.96,-15.83,2315.12,414.08,1726.62,7697.7,2140.7,12153.52,SWEEP
2026-03-18,AU58C2JWOCL8,Andy,CRB_Andy_3,3208.77,-1443.33,121.75,1887.19,-48.05,-4132.65,-13610.55,-4180.7,-15904.06,RFQ_ST
2026-03-18,AU8W5RTWIYK3,James,CRB_James_2,294.79,-494.13,-207.49,-406.83,-496.88,3395.62,9594.91,2898.74,12086.82,UNTAGGED
2026-03-18,GBPDW5PY6B24,James,CRB_James_3,4805.14,-341.09,-455.13,4008.92,1791.84,-769.68,-4309.45,1022.16,721.63,TRANSFER
2026-03-18,CANFTU2GC5W3,Anya,CRB_Anya_2,1700.44,-1728.44,-24.1,-52.1,-500.01,3469.04,-10635.91,2969.03,-7718.98,UNTAGGED
2026-03-18,CH6FQJJA26Y2,Emma,CRB_Emma_2,3357.14,-59.86,311.98,3609.26,585.25,-7661.8,-12636.83,-7076.55,-16104.12,BROKER
2026-03-18,GBPMVXPJ4HN7,Emma,CRB_Emma_1,2519.1,-645.9,-76.9,1796.3,50.5,3484.72,1290.0,3535.22,6621.52,TRANSFER
2026-03-18,GBIUU9K9XJU0,Anya,CRB_Anya_2,3191.97,-498.41,310.52,3004.08,-357.85,-6617.48,12213.99,-6975.33,8242.74,BROKER
2026-03-18,SE0361I2HGJ2,Emma,CRB_Emma_1,1492.43,-1161.68,-487.57,-156.82,604.73,-8922.87,-10309.75,-8318.14,-18784.71,PT
2026-03-18,GB6XLPU0DK02,Taylor,CRB_Taylor_3,2891.32,-1780.53,157.27,1268.06,753.92,1197.12,12473.98,1951.04,15693.08,UNTAGGED
2026-03-18,FRET8T63J3R4,Emma,CRB_Emma_1,4292.74,-1256.84,-415.22,2620.68,-1856.52,9223.42,8678.45,7366.9,18666.03,RFQ_ST
2026-03-18,CA2QC1IYYO48,Alexander,CRB_Alexander_2,4445.34,-132.75,456.51,4769.1,-1241.1,-4599.28,14089.5,-5840.38,13018.22,SWEEP
2026-03-18,CADOJEN0JNW5,Andy,CRB_Andy_1,2685.34,-792.49,-178.88,1713.97,650.92,2275.87,-7624.65,2926.79,-2983.89,BROKER
2026-03-18,GBYQW7LVXWQ4,Taylor,CRB_Taylor_2,4532.57,-2247.02,-229.93,2055.62,-1728.36,5619.09,-12308.98,3890.73,-6362.63,BROKER
2026-03-18,AUEBB9EITNN8,Emma,CRB_Emma_2,1062.21,-1767.56,-11.2,-716.55,274.47,8262.73,-8143.83,8537.2,-323.18,SWEEP
2026-03-18,AUV05X4W7KY3,Anya,CRB_Anya_1,4058.95,-2184.07,336.38,2211.26,1041.41,9041.87,-11192.5,10083.28,1102.04,UNTAGGED
2026-03-18,CHQIN9N6XCJ1,Alexander,CRB_Alexander_1,1491.86,-2454.2,-326.82,-1289.16,1204.33,2519.1,7725.92,3723.43,10160.19,SWEEP
2026-03-18,CHDHX8BM92H8,Alexander,CRB_Alexander_1,2608.99,-2200.56,-129.86,278.57,1163.25,6342.58,2493.5,7505.83,10277.9,RFQ_ST
2026-03-18,FRV3I12VJ998,Andy,CRB_Andy_3,715.16,-1669.28,134.56,-819.56,-643.13,-383.07,10729.28,-1026.2,8883.52,BROKER
2026-03-18,JP2D5EM2VAJ2,James,CRB_James_2,3334.29,-379.39,140.01,3094.91,1358.83,-6415.45,6471.88,-5056.62,4510.17,RFQ_LT
2026-03-18,AUS0R2SDS8B8,Andy,CRB_Andy_3,3744.53,-2805.01,-134.51,805.01,-1793.16,-8040.74,-14465.35,-9833.9,-23494.24,UNTAGGED
2026-03-18,JPQ8CROYR6C1,Emma,CRB_Emma_1,4666.62,-2399.91,445.63,2712.34,-1982.57,-5587.73,-3149.62,-7570.3,-8007.58,BROKER
2026-03-19,GBAJI0Y6DPB3,Anya,CRB_Anya_2,3303.96,-1105.81,-352.92,1845.23,-902.89,9334.9,-1171.18,8432.01,9106.06,VOICE
2026-03-19,FRSAHXTHV3A2,Emma,CRB_Emma_1,3043.95,-2496.87,90.3,637.38,638.07,2385.61,1032.55,3023.68,4693.61,VOICE
2026-03-19,AUMF8MDD4V37,Taylor,CRB_Taylor_2,3195.67,-937.62,186.47,2444.52,1515.68,457.56,12.96,1973.24,4430.72,UNTAGGED
2026-03-19,NLE7CKW5NGC3,James,CRB_James_1,659.85,-1458.8,17.33,-781.62,-706.75,-6414.68,-7321.04,-7121.43,-15224.09,VOICE
2026-03-19,JP945NQ4FMY1,Taylor,CRB_Taylor_2,3082.7,-1862.83,373.43,1593.3,-1815.6,2617.86,-4837.96,802.26,-2442.4,BROKER
2026-03-19,SEWTIQJ7YHL0,Emma,CRB_Emma_1,2680.73,-2274.38,-291.72,114.63,1964.54,-7060.81,3168.22,-5096.27,-1813.42,SWEEP
2026-03-19,FR32OC6UZHR7,Emma,CRB_Emma_1,4276.33,-1514.29,-411.22,2350.82,-1886.9,3072.44,-4701.3,1185.54,-1164.94,UNTAGGED
2026-03-19,DEJIUJV6OH98,Alexander,CRB_Alexander_2,3371.53,-1751.64,256.39,1876.28,-1515.81,-8129.47,2502.53,-9645.28,-5266.47,BROKER
2026-03-19,CHDBDW2PCN98,Anya,CRB_Anya_1,809.31,-1685.98,-228.53,-1105.2,-1245.11,-558.2,-1965.46,-1803.31,-4873.97,VOICE
2026-03-19,JP84AZYTJXE6,Andy,CRB_Andy_1,2843.63,-1996.64,-86.21,760.78,59.28,633.64,-2204.43,692.92,-750.73,RFQ_LT
2026-03-19,DEQ85JSG65K8,Taylor,CRB_Taylor_1,3162.71,-2577.79,155.99,740.91,1784.65,-2147.21,-11793.67,-362.56,-11415.32,TRANSFER
2026-03-19,SEHNF877VRE5,James,CRB_James_3,3730.17,-650.9,-407.15,2672.12,1160.33,357.32,-4936.31,1517.65,-746.54,BROKER
2026-03-19,JPIIUC039TE7,Taylor,CRB_Taylor_3,3898.78,-1683.87,-51.2,2163.71,-1680.62,-7709.03,7169.89,-9389.65,-56.05,SWEEP
2026-03-19,NLFSV871YZO5,Alexander,CRB_Alexander_1,3654.81,-1284.4,-397.18,1973.23,-1556.53,-7340.63,2414.41,-8897.16,-4509.52,TRANSFER
2026-03-19,CH6QICATVAZ0,James,CRB_James_3,1333.17,-531.1,-178.19,623.88,1231.37,4189.25,10648.98,5420.62,16693.48,RFQ_LT
2026-03-19,FRCBLSKRT059,Andy,CRB_Andy_1,3973.54,-196.48,20.31,3797.37,-1656.82,4538.39,6363.63,2881.57,13042.57,RFQ_LT
2026-03-19,CHIRODXMO5B1,Anya,CRB_Anya_2,1631.14,-1860.03,-151.86,-380.75,-1526.49,-8510.28,10620.58,-10036.77,203.06,TRANSFER
2026-03-19,USOM5IGQPKI1,Andy,CRB_Andy_1,679.23,-899.21,-304.79,-524.77,191.58,7337.82,-1508.43,7529.4,5496.2,PT
2026-03-19,CH34DXTAD1I6,Emma,CRB_Emma_1,4737.39,-742.77,117.57,4112.19,1500.93,-7733.85,-10307.92,-6232.92,-12428.65,RFQ_LT
2026-03-19,CHR56FAO72K8,Andy,CRB_Andy_2,1629.01,-1759.55,-422.57,-553.11,-1901.78,9234.12,-3165.49,7332.34,3613.74,RFQ_LT
2026-03-19,CHFK8UT0CVS8,James,CRB_James_3,175.16,-1492.83,-95.28,-1412.95,1656.56,-2952.8,2259.38,-1296.24,-449.81,BROKER
2026-03-19,DECS4CC5O7U9,Taylor,CRB_Taylor_2,2124.49,-2850.01,277.48,-448.04,1158.6,-9411.18,-8025.53,-8252.58,-16726.15,PT
2026-03-19,SEBCXULJYLJ2,Andy,CRB_Andy_3,1986.38,-559.34,-435.12,991.92,486.43,3161.45,2450.88,3647.88,7090.68,RFQ_ST
2026-03-19,JPQ77AWUDTS2,Andy,CRB_Andy_3,2824.3,-166.78,303.89,2961.41,1303.45,6001.74,-2319.78,7305.19,7946.82,RFQ_ST
2026-03-19,CA55NF4ZW9X0,Taylor,CRB_Taylor_1,2103.82,-1194.17,147.99,1057.64,-1847.48,-9200.46,-6382.44,-11047.94,-16372.74,UNTAGGED
2026-03-19,NLKX7EEDTJV5,Andy,CRB_Andy_1,220.18,-2649.77,-483.6,-2913.19,-1183.61,508.67,-10097.42,-674.94,-13685.55,VOICE
2026-03-19,FRY4SJ6BW3B5,Alexander,CRB_Alexander_1,417.65,-276.72,-454.98,-314.05,1961.71,4383.51,12074.41,6345.22,18105.58,BROKER
2026-03-19,DEWJ0TPAC568,Anya,CRB_Anya_2,369.73,-752.91,-83.55,-466.73,702.35,-4342.9,10050.01,-3640.55,5942.73,BROKER
2026-03-19,US4UFEL62463,Alexander,CRB_Alexander_1,2890.9,-698.07,-86.65,2106.18,-243.68,-3868.38,5200.59,-4112.06,3194.71,TRANSFER
2026-03-19,FRYMU5907IF2,Anya,CRB_Anya_1,1358.46,-1551.86,-8.95,-202.35,836.73,5483.98,-2020.39,6320.71,4097.97,RFQ_ST
2026-03-19,AUA0L7253J21,Taylor,CRB_Taylor_3,1359.97,-2783.46,-91.61,-1515.1,872.59,9256.5,-14304.84,10129.09,-5690.85,RFQ_ST
2026-03-19,AU54I3QK2IA3,James,CRB_James_2,4101.26,-1692.63,171.02,2579.65,-119.89,3612.67,-468.74,3492.78,5603.69,VOICE
2026-03-19,AUL58KXO9T71,Emma,CRB_Emma_2,3307.77,-2031.51,-395.65,880.61,0.98,-2616.9,9326.96,-2615.92,7591.65,BROKER
2026-03-19,JPG8JDP0LVS6,Anya,CRB_Anya_1,2483.24,-2387.48,-123.16,-27.4,87.02,-7193.32,12759.54,-7106.3,5625.84,SWEEP
2026-03-19,SEGBPS3Y70H6,Anya,CRB_Anya_1,1579.04,-2774.26,202.62,-992.6,-865.61,2234.74,6363.42,1369.13,6739.95,VOICE
2026-03-19,GB87WXE6SYL4,Andy,CRB_Andy_2,1854.35,-1105.19,261.95,1011.11,462.31,763.78,12833.05,1226.09,15070.25,SWEEP
2026-03-19,NLEP7Y6WKTA4,James,CRB_James_2,2004.87,-2014.21,-280.34,-289.68,815.78,-6333.72,7268.58,-5517.94,1460.96,SWEEP
2026-03-19,FRPUXQPHR622,Andy,CRB_Andy_3,4286.88,-958.13,52.61,3381.36,940.0,2069.76,-2918.93,3009.76,3472.19,TRANSFER
2026-03-19,GBKXWD8IL3F0,Taylor,CRB_Taylor_1,4437.39,-1226.5,-448.23,2762.66,502.79,-1385.43,-2510.53,-882.64,-630.51,RFQ_ST
2026-03-19,FR9W1Q5UZNO2,Alexander,CRB_Alexander_2,3750.89,-2834.25,-466.7,449.94,-13.38,-5015.21,-7433.4,-5028.59,-12012.05,RFQ_ST
2026-03-19,US6452H2ZQU1,James,CRB_James_2,2810.28,-404.33,-355.78,2050.17,-693.6,-7860.61,-6771.67,-8554.21,-13275.71,VOICE
2026-03-19,CHEQTUL1P366,Andy,CRB_Andy_1,2064.4,-462.26,42.85,1644.99,754.84,2320.7,-12499.61,3075.54,-7779.08,TRANSFER
2026-03-19,NLQF5Q14J1R3,Emma,CRB_Emma_2,4978.11,-321.92,323.23,4979.42,988.34,7490.62,-567.87,8478.96,12890.51,RFQ_ST
2026-03-19,JPPZIM6CFNF3,Alexander,CRB_Alexander_1,3154.23,-1545.69,177.56,1786.1,-308.35,1325.84,6665.32,1017.49,9468.91,VOICE
2026-03-19,GBOLQC3O18A9,Taylor,CRB_Taylor_2,881.03,-1381.59,462.88,-37.68,269.95,908.36,7193.09,1178.31,8333.72,VOICE
2026-03-19,AUR7KO64T023,Emma,CRB_Emma_1,2247.47,-2519.26,-408.01,-679.8,-1395.33,-2540.13,13476.8,-3935.46,8861.54,RFQ_LT
2026-03-19,CHHPBMYOFQE9,James,CRB_James_3,3037.42,-2130.19,450.39,1357.62,-142.87,-3567.13,11279.98,-3710.0,8927.6,VOICE
2026-03-19,NLAOUAXEQBN3,Emma,CRB_Emma_1,4783.4,-553.03,-313.38,3916.99,-155.71,4351.83,-11367.96,4196.12,-3254.85,TRANSFER
2026-03-19,CHL1N13JCAT5,Anya,CRB_Anya_1,4427.87,-586.13,-32.13,3809.61,-106.4,8403.74,-6255.72,8297.34,5851.23,SWEEP
2026-03-19,FRX2X18HAFE1,James,CRB_James_3,608.46,-1539.27,198.56,-732.25,-1305.98,-6600.51,1591.41,-7906.49,-7047.33,TRANSFER
2026-03-19,SE8QJNV8Z2F4,Emma,CRB_Emma_1,931.18,-2020.07,-461.96,-1550.85,893.37,8979.49,7434.9,9872.86,15756.91,PT
2026-03-19,GBU7U6N7HV33,Andy,CRB_Andy_1,1780.61,-4.26,188.74,1965.09,-1309.69,4325.54,11913.94,3015.85,16894.88,TRANSFER
2026-03-19,GBZKY22UBTX1,Emma,CRB_Emma_1,494.27,-2755.63,-245.2,-2506.56,1545.74,-7405.21,-10733.06,-5859.47,-19099.09,TRANSFER
2026-03-19,NLXAPRPN6QF2,Taylor,CRB_Taylor_1,173.62,-771.06,191.37,-406.07,85.43,6054.86,-12502.9,6140.29,-6768.68,BROKER
2026-03-19,NL8J3TRP0J41,Anya,CRB_Anya_2,2447.8,-2358.88,425.23,514.15,825.35,5090.13,-3499.4,5915.48,2930.23,BROKER
2026-03-19,JP5IQVNB4GH4,Emma,CRB_Emma_1,1975.08,-1916.32,-190.8,-132.04,-761.04,-7042.91,3972.26,-7803.95,-3963.73,PT
2026-03-19,CAKV5USGIOT3,Anya,CRB_Anya_1,3651.87,-1690.19,32.23,1993.91,-790.52,7260.04,1628.18,6469.52,10091.61,RFQ_LT
2026-03-19,CHXR2DHYLUR8,Taylor,CRB_Taylor_3,1439.47,-434.57,-20.79,984.11,-1465.75,-5870.9,2576.12,-7336.65,-3776.42,UNTAGGED
2026-03-19,CAP0LZJJEGE8,Emma,CRB_Emma_2,1688.97,-546.03,296.08,1439.02,1220.13,1670.2,-11312.12,2890.33,-6982.77,UNTAGGED
2026-03-19,DEG0JV1V93K5,Anya,CRB_Anya_2,2326.94,-2815.52,-38.31,-526.89,-742.79,8087.47,12378.59,7344.68,19196.38,SWEEP
2026-03-19,DEKZEBBK7W11,Alexander,CRB_Alexander_2,182.79,-2620.36,-492.35,-2929.92,-1305.35,5309.91,-13727.1,4004.56,-12652.46,PT
2026-03-19,USUQPGB7R3O1,Anya,CRB_Anya_1,3244.13,-414.39,315.8,3145.54,1194.12,-3612.16,12666.76,-2418.04,13394.26,UNTAGGED
2026-03-19,SEWBFUK9E1V9,Emma,CRB_Emma_1,1830.15,-820.44,493.25,1502.96,1386.83,596.63,7283.11,1983.46,10769.53,TRANSFER
2026-03-19,FR1N6KVPUC81,Taylor,CRB_Taylor_2,1084.81,-1538.05,-479.88,-933.12,-1924.42,-4126.35,-2201.29,-6050.77,-9185.18,RFQ_LT
2026-03-19,FRWJCITFOYQ0,Alexander,CRB_Alexander_2,766.52,-1675.97,452.0,-457.45,1203.35,-5637.82,8987.5,-4434.47,4095.58,SWEEP
2026-03-19,FRKK4CIJ2V23,Taylor,CRB_Taylor_2,2062.75,-140.92,-196.61,1725.22,-454.24,4647.87,12815.35,4193.63,18734.2,BROKER
2026-03-19,AUEIFJFC2V34,Anya,CRB_Anya_2,4053.02,-1444.43,-475.78,2132.81,-683.34,5752.37,6739.48,5069.03,13941.32,PT
2026-03-19,CHEYZ7SRCBP5,Andy,CRB_Andy_2,4872.35,-1242.43,-335.5,3294.42,1741.8,5483.01,-9087.79,7224.81,1431.44,RFQ_ST
2026-03-19,SEJD84U89YJ0,Taylor,CRB_Taylor_1,3895.49,-55.22,-389.37,3450.9,-1274.45,-3381.92,9108.03,-4656.37,7902.56,UNTAGGED
2026-03-19,DEQX6GVWRDM5,Alexander,CRB_Alexander_1,4592.6,-1352.52,314.31,3554.39,1761.85,3639.67,-9496.91,5401.52,-541.0,RFQ_ST
2026-03-19,CAY4LYK83TQ5,Andy,CRB_Andy_2,4894.96,-1854.76,-28.38,3011.82,-607.43,6170.38,-3375.35,5562.95,5199.42,BROKER
2026-03-19,JPL8OS9XTOG5,Anya,CRB_Anya_2,3804.48,-9.84,42.27,3836.91,924.09,-5132.4,4881.72,-4208.31,4510.32,RFQ_LT
2026-03-19,SE1W1HT7PZE9,Andy,CRB_Andy_3,4764.48,-660.19,-316.06,3788.23,-1562.21,7735.7,6740.12,6173.49,16701.84,TRANSFER
2026-03-19,FRZLAOI4E8X2,Alexander,CRB_Alexander_2,2087.01,-1920.58,-191.47,-25.04,89.87,7890.44,13354.06,7980.31,21309.33,RFQ_ST
2026-03-19,CH7KZORQQFG9,Taylor,CRB_Taylor_3,226.84,-2855.01,-261.55,-2889.72,-379.5,5127.72,-2058.75,4748.22,-200.25,BROKER
2026-03-19,NL0EC14M2JA4,Emma,CRB_Emma_1,1386.05,-715.53,50.04,720.56,1883.99,4166.96,4999.22,6050.95,11770.73,UNTAGGED
2026-03-19,SEUX5QRL1N73,Taylor,CRB_Taylor_1,1808.51,-2728.69,-315.54,-1235.72,1326.15,211.66,-14672.82,1537.81,-14370.73,RFQ_ST
2026-03-19,FRUI1B0Z3NX2,Emma,CRB_Emma_1,1881.49,-1540.97,53.28,393.8,35.17,3164.58,-8683.05,3199.75,-5089.5,TRANSFER
2026-03-19,CH8E8LD4D6A2,Emma,CRB_Emma_1,853.55,-2151.44,476.12,-821.77,-809.45,4232.53,-12208.16,3423.08,-9606.85,UNTAGGED
2026-03-19,AU58C2JWOCL8,Andy,CRB_Andy_3,3009.08,-1450.43,178.99,1737.64,1508.11,-9818.89,3167.34,-8310.78,-3405.8,UNTAGGED
2026-03-19,AU8W5RTWIYK3,James,CRB_James_2,3602.28,-1293.4,431.23,2740.11,-1752.35,-9591.37,13004.17,-11343.72,4400.56,VOICE
2026-03-19,GBPDW5PY6B24,James,CRB_James_3,2993.39,-1308.33,-357.26,1327.8,1272.9,1684.53,7405.14,2957.43,11690.37,RFQ_LT
2026-03-19,CANFTU2GC5W3,Anya,CRB_Anya_2,2334.26,-416.41,136.3,2054.15,-439.72,613.69,-4310.56,173.97,-2082.44,RFQ_LT
2026-03-19,CH6FQJJA26Y2,Emma,CRB_Emma_2,1296.49,-1659.48,418.89,55.9,743.54,9645.64,-9952.72,10389.18,492.36,TRANSFER
2026-03-19,GBPMVXPJ4HN7,Emma,CRB_Emma_1,1914.97,-2702.94,126.64,-661.33,1264.19,4948.06,10309.07,6212.25,15859.99,RFQ_ST
2026-03-19,GBIUU9K9XJU0,Anya,CRB_Anya_2,2730.33,-418.8,232.58,2544.11,-1245.53,-3228.7,1058.45,-4474.23,-871.67,TRANSFER
2026-03-19,SE0361I2HGJ2,Emma,CRB_Emma_1,3038.46,-267.39,-364.02,2407.05,-1943.69,155.34,11639.67,-1788.35,12258.37,BROKER
2026-03-19,GB6XLPU0DK02,Taylor,CRB_Taylor_3,2229.33,-2651.06,-22.15,-443.88,-329.32,9715.85,-4380.91,9386.53,4561.74,TRANSFER
2026-03-19,FRET8T63J3R4,Emma,CRB_Emma_1,3245.35,-745.79,207.77,2707.33,116.61,7767.81,-1485.26,7884.42,9106.49,SWEEP
2026-03-19,CA2QC1IYYO48,Alexander,CRB_Alexander_2,964.54,-1987.05,-226.96,-1249.47,-1058.6,668.12,-5059.3,-390.48,-6699.25,BROKER
2026-03-19,CADOJEN0JNW5,Andy,CRB_Andy_1,2910.16,-1162.47,-130.33,1617.36,105.23,1824.77,-14241.1,1930.0,-10693.74,UNTAGGED
2026-03-19,GBYQW7LVXWQ4,Taylor,CRB_Taylor_2,3622.11,-1885.27,-480.35,1256.49,-540.54,-6364.81,-4421.13,-6905.35,-10069.99,BROKER
2026-03-19,AUEBB9EITNN8,Emma,CRB_Emma_2,445.96,-2685.6,388.14,-1851.5,1753.18,130.95,-14308.65,1884.13,-14276.02,RFQ_LT
2026-03-19,AUV05X4W7KY3,Anya,CRB_Anya_1,3841.68,-647.83,-451.82,2742.03,1305.75,4941.47,-7590.28,6247.22,1398.97,UNTAGGED
2026-03-19,CHQIN9N6XCJ1,Alexander,CRB_Alexander_1,1454.2,-1899.32,-437.0,-882.12,-1607.09,2744.88,-2771.63,1137.79,-2515.96,RFQ_LT
2026-03-19,CHDHX8BM92H8,Alexander,CRB_Alexander_1,1266.04,-2735.36,141.01,-1328.31,-877.3,-2266.93,10318.45,-3144.23,5845.91,PT
2026-03-19,FRV3I12VJ998,Andy,CRB_Andy_3,231.09,-1557.43,-482.72,-1809.06,709.45,4227.39,9574.18,4936.84,12701.96,RFQ_ST
2026-03-19,JP2D5EM2VAJ2,James,CRB_James_2,2268.06,-2244.27,-121.15,-97.36,-1591.48,-9852.87,-5189.44,-11444.35,-16731.15,RFQ_LT
2026-03-19,AUS0R2SDS8B8,Andy,CRB_Andy_3,1046.66,-1424.75,-272.12,-650.21,1373.24,-9892.1,9790.45,-8518.86,621.38,TRANSFER
2026-03-19,JPQ8CROYR6C1,Emma,CRB_Emma_1,1126.25,-712.47,-461.77,-47.99,770.27,2331.82,-12119.12,3102.09,-9065.02,SWEEP
2026-03-20,GBAJI0Y6DPB3,Anya,CRB_Anya_2,1313.74,-2713.54,-314.44,-1714.24,-252.98,7888.63,-14409.53,7635.65,-8488.12,SWEEP
2026-03-20,FRSAHXTHV3A2,Emma,CRB_Emma_1,674.23,-129.47,-21.91,522.85,-206.47,4639.31,1844.9,4432.84,6800.59,SWEEP
2026-03-20,AUMF8MDD4V37,Taylor,CRB_Taylor_2,422.59,-294.81,-171.55,-43.77,-1150.74,4937.0,14901.26,3786.26,18643.75,SWEEP
2026-03-20,NLE7CKW5NGC3,James,CRB_James_1,975.24,-1784.98,-214.44,-1024.18,-1693.61,8724.28,13550.98,7030.67,19557.47,VOICE
2026-03-20,JP945NQ4FMY1,Taylor,CRB_Taylor_2,4932.98,-59.09,-274.57,4599.32,-800.82,3483.58,-11866.34,2682.76,-4584.26,BROKER
2026-03-20,SEWTIQJ7YHL0,Emma,CRB_Emma_1,1034.08,-2059.51,-145.91,-1171.34,-491.6,-1085.81,1060.47,-1577.41,-1688.28,UNTAGGED
2026-03-20,FR32OC6UZHR7,Emma,CRB_Emma_1,2790.62,-2120.59,-489.62,180.41,-1916.87,-6283.59,6664.55,-8200.46,-1355.5,SWEEP
2026-03-20,DEJIUJV6OH98,Alexander,CRB_Alexander_2,4583.13,-106.13,-131.38,4345.62,1739.01,-7264.46,555.49,-5525.45,-624.34,BROKER
2026-03-20,CHDBDW2PCN98,Anya,CRB_Anya_1,1597.26,-212.65,53.05,1437.66,1178.2,-5821.64,-1634.58,-4643.44,-4840.36,TRANSFER
2026-03-20,JP84AZYTJXE6,Andy,CRB_Andy_1,273.97,-327.01,-373.43,-426.47,510.34,2268.71,6701.27,2779.05,9053.85,VOICE
2026-03-20,DEQ85JSG65K8,Taylor,CRB_Taylor_1,3618.8,-1122.94,486.03,2981.89,-1802.44,-2819.06,9709.82,-4621.5,8070.21,UNTAGGED
2026-03-20,SEHNF877VRE5,James,CRB_James_3,4504.31,-980.27,-9.35,3514.69,-922.77,-122.41,-4479.31,-1045.18,-2009.8,RFQ_ST
2026-03-20,JPIIUC039TE7,Taylor,CRB_Taylor_3,573.75,-538.09,388.84,424.5,264.98,5284.42,5694.73,5549.4,11668.63,BROKER
2026-03-20,NLFSV871YZO5,Alexander,CRB_Alexander_1,4451.24,-1349.53,455.21,3556.92,404.48,6999.78,3717.95,7404.26,14679.13,RFQ_ST
2026-03-20,CH6QICATVAZ0,James,CRB_James_3,1576.68,-2078.6,-138.37,-640.29,-1613.31,-9965.83,-7630.22,-11579.14,-19849.65,PT
2026-03-20,FRCBLSKRT059,Andy,CRB_Andy_1,2329.11,-1876.13,-379.0,73.98,-1112.98,3386.76,7865.39,2273.78,10213.15,TRANSFER
2026-03-20,CHIRODXMO5B1,Anya,CRB_Anya_2,4908.92,-275.42,-218.48,4415.02,1952.92,-2010.89,-13688.75,-57.97,-9331.7,PT
2026-03-20,USOM5IGQPKI1,Andy,CRB_Andy_1,4306.81,-484.48,115.11,3937.44,-560.76,7772.26,9087.38,7211.5,20236.32,RFQ_ST
2026-03-20,CH34DXTAD1I6,Emma,CRB_Emma_1,2097.5,-26.31,394.72,2465.91,-27.62,-8161.02,-76.64,-8188.64,-5799.37,BROKER
2026-03-20,CHR56FAO72K8,Andy,CRB_Andy_2,3721.72,-188.98,157.78,3690.52,-1351.02,-5987.82,6946.73,-7338.84,3298.41,UNTAGGED
2026-03-20,CHFK8UT0CVS8,James,CRB_James_3,1186.29,-894.81,91.74,383.22,-394.57,806.38,6697.34,411.81,7492.37,RFQ_ST
